date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,rolling_mae_20,rolling_rmse_20,rolling_mean_residual_20
2024-03-04,-0.0041845646872092,-0.0003927994605904868,-0.0037917652266187133,0.0037917652266187133,1.4377483533794862e-05,ols,macro_extreme,test,13.11,0.2631578947368421,normal_vix,normal_extreme_sentiment,0.00742819666638639,0.010057788793912975,0.001886613176258233
2024-03-05,-0.0181938441113226,-0.0004149758539771396,-0.01777886825734546,0.01777886825734546,0.000316088156512046,ols,macro_extreme,test,13.49,0.1818181818181818,normal_vix,normal_extreme_sentiment,0.008250516749939589,0.010810862587619263,0.0010642930927050333
2024-03-06,0.0066657469273766,-0.00017921198249940828,0.006844958909876009,0.006844958909876009,4.685346247789096e-05,ols,macro_extreme,test,14.46,0.3656716417910448,normal_vix,normal_extreme_sentiment,0.008489400298592855,0.010908883491980116,0.0015099054350393693
2024-03-07,0.0154438202933728,-0.00022850330349210847,0.01567232359686491,0.01567232359686491,0.00024562172692484867,ols,macro_extreme,test,14.5,0.2956521739130435,normal_vix,normal_extreme_sentiment,0.00874852529929749,0.011215302289637784,0.001769030435744004
2024-03-08,-0.0153950409741469,-0.00028408778874034293,-0.015110953185406558,0.015110953185406558,0.0002283409061715486,ols,macro_extreme,test,14.44,0.2307692307692307,normal_vix,normal_extreme_sentiment,0.009406484801846384,0.011705109217341211,0.0009158946197522444
2024-03-11,-0.0037119591274794,-0.00023694452114082535,-0.0034750146063385746,0.0034750146063385746,1.2075726514266438e-05,ols,macro_extreme,test,14.74,0.2527472527472527,normal_vix,normal_extreme_sentiment,0.009064339271119578,0.011501755912573583,0.0002262476283915794
2024-03-12,0.0147867784571443,-0.00020653907022265944,0.01499331752736696,0.01499331752736696,0.00022479957047644928,ols,macro_extreme,test,15.22,0.2280701754385964,normal_vix,normal_extreme_sentiment,0.00961448408015132,0.011947141686195116,0.0011754345720965333
2024-03-13,-0.0083025397047976,-0.00033846024592285517,-0.007964079458874744,0.007964079458874744,6.342656162727064e-05,ols,macro_extreme,test,13.84,0.2376237623762376,normal_vix,normal_extreme_sentiment,0.009231885857263235,0.011563411312025042,0.0015580327949846183
2024-03-14,-0.0029742414740607,-0.00030878943892614366,-0.0026654520351345563,0.0026654520351345563,7.104634551602948e-06,ols,macro_extreme,test,13.75,0.288135593220339,normal_vix,normal_extreme_sentiment,0.00877072628488343,0.011269459645682892,0.0008303280190913581
2024-03-15,-0.0115323946658525,-0.000247192068278273,-0.011285202597574227,0.011285202597574227,0.00012735579766829608,ols,macro_extreme,test,14.4,0.2792792792792792,normal_vix,normal_extreme_sentiment,0.009227162435627923,0.011538457019010958,0.0001582439100784292
2024-03-18,0.0098767870656814,-0.00027471020680510907,0.010151497272486508,0.010151497272486508,0.00010305289687330101,ols,macro_extreme,test,14.41,0.2409638554216867,normal_vix,normal_extreme_sentiment,0.009300667591166925,0.011598288882144758,0.0010998884817880789
2024-03-19,0.0026203851690644,-0.00026862631175430423,0.0028890114808187042,0.0028890114808187042,8.346387336302282e-06,ols,macro_extreme,test,14.33,0.2589285714285714,normal_vix,normal_extreme_sentiment,0.009055177100117131,0.011484622051927351,0.001634280120919742
